Cost_ID,Affluence_Level,Tenure,Age,Gender,State,Has_Valid_Email_Address,Has_Valid_Mobile_Number,Number_Of_Inbound_Communication_In_24_MTH,Number_Of_Inbound_Communication_In_60_MTH,Number_Of_Outbound_Communication_In_24_MTH,Number_Of_Outbound_Communication_In_60_MTH,Pathway_Arrears_In_24_MTH,Pathway_Arrears_In_60_MTH,Inter_Mailing_Preferances_Update,Inter_Personal_Details_Update,Operating_System,Browser_type
{F6E564F1-313D-42C2-A666-773A705A586F},,16,53,Male,ACT,TRUE,TRUE,15,27,113,256,0,0,1,0,2,3
{70F76CEF-03B7-407A-92A4-350EC7B2E0B3},High income High assets,15,53,Male,VIC,FALSE,TRUE,4,10,6,25,0,0,0,0,1,5
{0D006457-0A48-4872-82D9-B68D05D72753},Unknown,17,53,Female,NSW,TRUE,TRUE,6,13,54,146,1,1,0,0,3,3
{8AD822E2-FD29-4FE8-9E65-DEC85462DC68},Average income Average assets,10,53,Female,VIC,FALSE,TRUE,0,0,4,17,0,0,0,0,3,4
{3FB2C0B5-15BE-4750-8E3E-A40DF7785777},High income Low assets,4,53,Male,SA,TRUE,TRUE,8,18,38,68,0,1,0,1,4,4
{056FC1B6-C55A-46D8-B9DD-CB7E3B518A3D},Highest income and assets,19,53,Female,VIC,TRUE,TRUE,12,36,75,196,0,0,0,0,1,3
{03D98327-CA24-4C7E-AFCF-44E3B175487D},High income High assets,19,53,Female,QLD,TRUE,TRUE,13,40,83,234,0,0,0,1,3,3
{3DBB8C49-445B-4D8D-AB9F-C4C7C094A3C4},Highest income and assets,15,53,Female,VIC,TRUE,TRUE,4,10,35,91,0,0,0,0,1,4
{617AC717-0692-4D99-BCF4-5F008027F9AB},Unknown,17,53,Female,QLD,TRUE,TRUE,10,24,72,197,0,0,1,0,3,5
{680E7B47-06AC-49E3-B1B1-8080A02622DB},Unknown,15,53,Female,WA,TRUE,TRUE,14,29,85,208,2,5,0,0,1,4
{0663123F-62A8-46B7-9CB4-42B446389D2F},High income High assets,7,53,Female,VIC,TRUE,TRUE,16,43,71,186,0,0,0,0,1,4
{8503CF56-A6FD-494A-B762-F9078B3C1A7E},High income Low assets,10,53,,VIC,TRUE,FALSE,0,4,32,120,0,0,0,0,4,3
{9DB82FEE-05E3-4722-A9E5-EC0209B948AB},Highest income and assets,16,53,Male,VIC,TRUE,FALSE,6,14,44,159,0,1,0,0,3,1
{F0B5C3DC-3629-411F-BDDA-3C4F1C804F21},Unknown,6,53,,VIC,TRUE,TRUE,1,4,56,106,0,0,0,1,2,2
{C3106245-3A3A-4CA3-9671-29111A2AB716},Low income High assets,17,53,Male,SA,TRUE,TRUE,6,19,86,204,0,0,0,0,4,5
{85B2DEEE-A503-4C5C-81E7-2456754F8B98},Average income Average assets,17,53,Female,NSW,TRUE,TRUE,11,25,71,185,0,0,0,1,1,3
{0783A114-68E6-4F5A-8AB0-10406D069FE2},Average income Low assets,21,53,Male,NSW,TRUE,TRUE,13,32,61,178,0,0,0,0,2,1
{88C90492-3772-4632-B2C8-91955802CE71},Unknown,24,53,Female,QLD,TRUE,TRUE,13,21,66,161,0,0,0,0,2,3
{773E0BB5-DAF0-496F-BAEE-BEF54C9C2ADA},,17,53,,INTERNATIONAL,TRUE,TRUE,4,9,26,70,0,0,1,0,2,3
{2C2BEB6F-BA0C-4CE3-9D7D-85C6619431B6},Highest income and assets,14,53,Female,WA,TRUE,TRUE,16,38,43,119,0,0,0,0,4,3
{D3E2BBE6-C783-497A-B330-AF9F65259FB9},High income High assets,7,53,Female,VIC,TRUE,TRUE,5,14,67,170,0,0,0,0,2,4
{527D6FCD-6816-47B7-900D-9185EC182002},Average income Low assets,14,53,Male,VIC,TRUE,TRUE,1,4,31,84,0,1,0,2,3,5
{964EE0E4-6A2E-4423-A8A2-276B9D42CEA7},High income Low assets,7,53,,NSW,TRUE,TRUE,7,13,69,152,0,0,0,0,1,2
{E659D2D4-562D-4F68-8AE3-483ADB8DE223},Average income Average assets,14,53,Female,NSW,TRUE,TRUE,0,3,46,121,0,0,0,1,4,4
{EEC2C7E9-8058-4EF6-AEE9-B6F45DE07CE2},Unknown,14,53,Female,NSW,TRUE,TRUE,14,19,52,80,0,0,0,0,1,1
{13E1BE3A-1190-4EC4-B9A5-D7A2812FAE24},High income High assets,5,53,,VIC,TRUE,TRUE,0,2,56,128,0,0,0,0,4,5
{4C7531F9-3A9E-4144-8C3F-F513242AE23F},Low income High assets,27,53,Female,WA,TRUE,FALSE,32,79,90,232,1,1,0,0,4,5
{2CCF9FD9-8F0E-4DA3-AF28-43E148314CEF},High income Low assets,0,53,,QLD,TRUE,TRUE,3,3,4,4,1,1,0,1,2,4
{CED3B2C6-F996-40EF-8A69-012AA304C0AC},Low income Low assets,13,53,,NSW,TRUE,TRUE,14,26,102,225,0,0,0,0,4,1
{8F85DB9C-178C-4C70-9DF2-1D4862BFD551},High income High assets,9,53,Female,NSW,TRUE,TRUE,15,32,94,226,0,0,0,1,1,3
{7A6806B5-F21E-436D-9CBB-77D60A5691E7},Low income High assets,10,53,Male,VIC,TRUE,FALSE,8,22,73,210,0,1,0,0,2,5
{2FF98227-E077-4A1B-9C0C-17AC8C18F3C5},Low income High assets,7,53,,NSW,TRUE,TRUE,6,16,28,90,2,4,0,0,2,2
{CCAEB640-35A2-40C3-828B-3692CDCED491},Average income Average assets,19,53,Female,NSW,TRUE,TRUE,6,18,71,174,1,1,0,0,3,5
{4CEAAE87-81DD-48EF-A294-5B293C0F14D7},Highest income and assets,11,53,Female,QLD,TRUE,TRUE,20,41,82,204,0,0,0,1,1,4
{9D9A1D52-0ACA-4EE0-B506-ECA6B8CA3837},High income High assets,19,53,Male,VIC,FALSE,FALSE,5,10,3,14,0,0,0,1,4,2
{79548463-9C10-4F75-91C4-B5B9120A1721},Low income Low assets,10,53,Female,VIC,TRUE,TRUE,19,48,64,160,0,0,0,0,2,3
{EFF4D8CB-7B7D-46CA-A589-5DC92C8A26D0},Highest income and assets,19,53,Female,SA,TRUE,TRUE,0,7,63,145,0,0,0,1,3,3
{8AF205E6-8A53-42EC-97E1-05BCC6C98179},Unknown,23,53,,NSW,FALSE,FALSE,4,11,19,60,0,0,0,1,1,1
{CD1788A2-1ED2-4625-8463-C2ABE2FA288D},Average income Low assets,14,53,Female,QLD,TRUE,TRUE,10,19,35,62,1,1,0,0,2,2
{4CF4C39E-1800-4002-B023-8E19CAB9B328},Low income High assets,20,53,Male,VIC,TRUE,TRUE,12,33,109,224,1,2,0,1,4,5
{2F5075CE-3BB7-4610-AFFE-13F64C925E40},Low income High assets,14,53,Male,QLD,TRUE,TRUE,1,6,47,147,1,1,0,0,2,3
{368E3CE7-CB1E-4AD8-8104-23106C967218},Highest income and assets,14,53,Male,NSW,TRUE,FALSE,4,10,45,122,0,1,0,0,2,5
{D4F94A36-06BF-4850-B0C1-4855D870D45D},Low income Low assets,17,53,Female,VIC,TRUE,TRUE,8,14,3,5,0,0,0,0,2,2
{96459323-C3C8-42A1-A0AC-43195808349D},High income High assets,8,53,Female,VIC,TRUE,TRUE,9,16,34,124,0,0,0,0,1,2
{C72F7EA8-3AA9-4DA9-A8F6-50EC266DA84D},Unknown,15,53,Female,WA,TRUE,TRUE,0,6,39,138,0,0,0,2,1,2
{E53A444B-48E2-4842-998A-130789D158D7},,7,53,,QLD,TRUE,TRUE,7,22,108,310,0,0,0,0,2,1
{AE4B619F-DFE4-48EA-9761-4122A52275C5},Highest income and assets,19,53,Female,QLD,TRUE,TRUE,7,17,52,121,1,1,0,3,1,4
{2A0AD276-4FBA-4643-9A7E-579980F8E931},Unknown,17,53,Female,VIC,TRUE,TRUE,2,7,40,124,0,0,0,1,2,3
{5EAFF848-5FA8-4579-96DA-9660D6A778E4},Highest income and assets,18,53,Male,VIC,TRUE,TRUE,11,27,86,224,0,0,0,4,4,1
{4E051D57-6D84-44F2-9A4F-FDF7651C4C4D},Low income Low assets,19,53,Female,NSW,TRUE,TRUE,8,24,33,69,1,1,1,2,4,3
{29E27E09-FB8B-4DD7-B310-FAD02A02917A},Low income Low assets,20,53,Male,WA,FALSE,TRUE,12,27,28,85,0,0,0,0,3,1
{453FA8D6-40BC-4B01-872D-ACEAAA02A868},Average income Average assets,18,53,Female,VIC,TRUE,TRUE,8,17,56,140,1,1,0,1,2,3
{B758DB83-5DC9-424B-AEB7-12695D8E135A},Highest income and assets,27,53,Male,VIC,TRUE,TRUE,16,62,110,280,0,2,0,0,1,3
{9C81FAC4-2A53-45CB-A65D-E75748016B66},Average income Low assets,12,53,Female,WA,TRUE,TRUE,14,39,76,187,0,0,0,2,2,4
{BF48AAAF-219B-4D7D-9AD6-4712325B3BD2},Highest income and assets,10,53,Female,VIC,TRUE,TRUE,0,9,11,45,0,0,0,1,4,4
{46770E55-465C-4A7A-A571-F132F02D896B},Average income Average assets,17,53,Female,VIC,TRUE,TRUE,5,15,87,188,0,0,1,0,3,4
{21112981-2D56-4E85-830C-6A784D304F6E},Average income Average assets,8,53,,WA,TRUE,TRUE,0,6,35,102,0,0,0,0,3,2
{1EECD17C-D795-4080-A669-E99082E656F7},High income High assets,19,53,Female,QLD,FALSE,FALSE,4,11,5,33,0,0,0,0,2,2
{3E9C899C-9896-418D-B7E5-0C0BF469B14E},Highest income and assets,15,53,,VIC,FALSE,TRUE,10,28,33,82,0,0,0,0,3,4
{A6316309-DAF0-42CB-88B4-9FDCA9A2C83D},Low income Low assets,17,53,Female,NSW,TRUE,TRUE,3,16,12,56,0,0,0,2,1,1
{4DF716B2-9FEE-41EA-BEA7-47A21B72C74D},Unknown,18,53,Female,WA,TRUE,TRUE,1,10,34,127,0,0,0,2,1,4
{D8037035-B666-44FA-9538-DBD08B901BBB},Low income Low assets,31,53,Male,ACT,TRUE,TRUE,4,16,51,118,0,0,0,2,1,1
{54EB647D-99A4-428D-8B00-186612F891CB},Highest income and assets,14,53,Female,VIC,TRUE,TRUE,4,6,40,66,0,0,0,0,1,4
{7EE04439-3A00-4491-96FB-58E9A2C78F8F},High income High assets,28,53,Female,NSW,TRUE,FALSE,14,32,63,96,1,1,0,1,3,4
{4F47E1AE-F8F6-4333-9589-3871BC0D009E},Highest income and assets,16,53,Female,VIC,TRUE,TRUE,10,16,52,130,0,0,0,2,1,3
{FFCB9122-F49A-4E1F-AD40-EF0AEF8E558F},High income Low assets,6,53,Female,VIC,TRUE,TRUE,0,0,54,58,1,1,0,0,4,4
{0B41BD62-4982-4FE1-B94E-B26607A02299},Unknown,18,53,Male,QLD,TRUE,TRUE,15,47,59,173,0,0,1,0,3,5
{2AE0A7F6-3992-48F3-9B04-4E7B9D139204},Average income Average assets,14,53,Male,VIC,TRUE,TRUE,0,0,71,133,0,0,0,0,2,4
{71348D58-17E4-42AA-A122-387DFD30772E},Low income High assets,17,53,Male,NSW,TRUE,TRUE,17,31,100,231,1,1,0,1,3,2
{08935442-3C71-44C8-B7E3-A0A923102FDE},High income Low assets,19,53,Female,NSW,TRUE,TRUE,0,10,16,86,0,0,0,0,2,5
{C29A0A66-4AEB-4CA4-B853-A6F516D7D967},Low income High assets,1,53,,QLD,TRUE,TRUE,7,7,24,24,0,0,0,0,1,5
{78FDCE4C-A62A-4AB2-8127-4CC91EBEEE97},Unknown,31,53,Female,TAS,TRUE,TRUE,27,69,80,245,0,0,0,4,4,2
{D6FD2123-46AF-4C45-BEEF-A48DCBB704A1},Highest income and assets,26,53,Male,WA,TRUE,TRUE,5,13,47,140,0,0,0,1,4,4
{001142C1-95EF-4E6D-A54F-79C230538FBF},Average income Average assets,31,53,Female,VIC,TRUE,TRUE,25,44,54,142,0,0,0,0,4,4
{3320DCD6-2ED5-49E3-8847-B9D2BD96B307},Low income High assets,10,53,Female,VIC,TRUE,TRUE,12,26,79,123,0,1,0,0,2,3
{82407872-9A48-47FA-9349-BCC91EE79136},Unknown,8,53,Female,ACT,TRUE,TRUE,12,29,87,186,0,2,0,1,2,3
{2A147D69-49AB-44F1-9D10-A238041BCE52},Unknown,24,53,,SA,TRUE,TRUE,6,18,57,155,1,4,0,1,4,2
{6DA04165-DFF6-4C8C-9A81-8A777A3FC182},High income High assets,23,53,Female,NSW,TRUE,FALSE,5,21,63,211,3,3,0,2,1,2
{5DF6CF69-C364-4DD4-9E78-1849E2D17B3B},Average income Average assets,16,53,Female,QLD,TRUE,TRUE,1,17,51,170,0,0,0,2,3,4
{41CAF697-DB93-43B0-86A7-7792A5B6C11D},Average income Low assets,18,53,,NSW,TRUE,FALSE,9,22,50,119,0,1,0,1,1,2
{F0B771F7-56ED-4C1B-9280-F3456C5FA010},Average income Average assets,21,53,Female,VIC,TRUE,TRUE,14,28,91,215,0,0,0,0,3,5
{9EA47A7C-3777-4035-A613-A62CFDE9FED2},Low income High assets,23,53,Female,VIC,FALSE,TRUE,4,8,4,19,0,0,0,0,2,5
{1C5F6ACA-AB34-4F35-854B-98587EC0A480},High income High assets,25,53,Female,NSW,TRUE,TRUE,10,22,83,238,0,0,2,3,1,5
{942E3560-24EB-4528-B217-D3B293941963},Low income High assets,4,53,Male,WA,FALSE,TRUE,7,18,22,50,0,0,0,0,2,3
{0E211FE5-B150-4EA2-B0AF-96A7D6F776CF},High income High assets,17,53,,NSW,TRUE,TRUE,5,12,75,169,0,0,0,0,4,1
{CE4A771C-0205-4FE9-8CCE-78AA02D1438C},Average income Average assets,10,53,Female,NSW,TRUE,TRUE,8,21,49,127,0,0,0,0,2,2
{F1AF94B6-A034-4B97-9780-094440594725},Highest income and assets,15,53,,QLD,TRUE,TRUE,5,14,67,143,0,0,0,3,4,3
{998DA93A-367F-409B-A387-1D6B62FF0363},High income Low assets,23,53,Male,VIC,TRUE,TRUE,8,22,80,161,1,1,1,1,1,2
{908577D1-309E-4D51-9813-458A2EBE5846},Low income High assets,28,53,Female,QLD,TRUE,TRUE,2,15,52,139,0,0,0,0,3,4
{752B0A8D-1F95-4B30-8FD8-2626332EA388},High income High assets,18,53,Male,NSW,TRUE,FALSE,11,24,83,196,0,0,1,0,4,2
{D8BD4098-4197-4167-8921-CE52A367B5E9},,12,53,Female,SA,FALSE,TRUE,12,24,21,75,0,0,0,0,4,4
{A69A4A38-9130-4BE2-9CBA-6EFAA9CF3027},Unknown,24,53,Female,QLD,TRUE,TRUE,12,28,65,148,0,1,0,0,4,5
{CA2C3216-C5D8-45B8-B826-890EB3A59643},Highest income and assets,18,53,Male,VIC,FALSE,TRUE,9,20,17,54,0,2,1,0,1,3
{CAB72573-4E42-4F1D-BEEF-12247566A553},Highest income and assets,18,53,Male,NSW,TRUE,TRUE,12,26,76,181,0,1,0,0,3,4
{CCE68053-5C3F-491B-9273-EB1206EE69E1},Low income High assets,13,53,Male,VIC,TRUE,TRUE,10,26,102,227,0,0,0,0,2,3
{D6C242E8-9617-4257-B75B-12F1EE0782E0},High income High assets,15,53,,QLD,TRUE,TRUE,13,38,72,192,0,0,0,0,4,4
{E1440335-164A-4EC8-88A9-65B02ED3E43C},,15,53,Female,QLD,TRUE,TRUE,20,35,63,187,1,1,0,2,4,1
{35934EAD-7558-470F-AA79-A08FA4080804},Highest income and assets,15,53,Female,VIC,TRUE,TRUE,6,19,40,116,0,0,0,1,1,2
{CC69019C-0DA9-459C-807F-7E52ECCEC80D},High income High assets,11,53,,SA,TRUE,TRUE,9,20,88,209,0,0,0,0,2,5
{B78F257C-AB4B-4DD8-9A79-9200AE4C36BF},High income High assets,23,53,Female,NSW,TRUE,TRUE,9,22,37,102,1,2,0,0,1,2
{37E1CD8C-B6EE-464C-97B3-220A7B9B5586},High income High assets,17,53,Female,NSW,TRUE,TRUE,11,29,34,125,0,0,1,3,2,2
{B01BAD42-DCA4-4C6C-B627-2B796E5B666A},Unknown,22,53,Male,NSW,TRUE,TRUE,25,67,92,249,0,0,0,2,2,5
{EA36B24C-4AD2-49C2-85CB-D65A47924859},Average income Average assets,2,53,,NSW,TRUE,TRUE,16,17,69,81,2,2,0,0,4,2
{63AB4EB6-1045-4195-A2A1-AE4519E8727C},Average income Average assets,8,53,Female,SA,TRUE,TRUE,13,38,73,126,2,2,0,2,1,3
{312965F1-19C8-4E3D-8612-566B65B01D0F},Average income Low assets,21,53,Male,VIC,TRUE,TRUE,18,44,80,196,0,0,0,1,2,3
{230DAFBA-2DBC-4668-BDB3-5B351851BC98},,18,53,Male,NSW,TRUE,TRUE,8,17,85,239,0,0,0,0,1,2
{FD491D04-CD2F-4399-BCF0-FB7B545FA2FA},Unknown,14,53,Female,NSW,TRUE,TRUE,0,10,7,68,0,0,0,0,3,5
{032DFB53-BF75-45F6-B69E-F28F41824B94},Low income Low assets,9,53,Male,WA,TRUE,TRUE,11,16,95,169,0,0,0,1,2,3
{5FB381BF-7195-4F68-AA49-3EFCE6BA1BDA},High income High assets,32,53,Female,QLD,TRUE,TRUE,11,23,44,111,1,1,1,0,2,1
{0ACAC917-F49F-4166-9DEA-E36E49766A09},Highest income and assets,15,53,Male,NSW,TRUE,TRUE,7,16,69,185,1,2,0,0,2,2
{EB5401FF-14B8-4CC0-A4F4-A041BA4CC481},Low income High assets,14,53,Female,NSW,TRUE,TRUE,10,20,82,178,1,2,0,0,3,4
{1F20B7D9-DCED-47D0-BFFA-6FCE784A6E95},Average income Average assets,20,53,Female,NSW,TRUE,FALSE,0,2,68,142,0,0,0,0,4,4
{47E07A18-A229-4DF2-9269-2B76C7FAB6B9},High income Low assets,24,53,Male,VIC,TRUE,FALSE,14,47,81,223,1,2,0,2,4,5
{53CD8B43-9733-4C7D-8680-02D8D8E1FCCC},Unknown,12,53,Female,NSW,TRUE,TRUE,13,24,64,174,0,1,0,1,3,4
{945543C0-83A5-4360-A681-799605B3CB5F},Unknown,17,53,,VIC,FALSE,FALSE,4,17,8,36,0,0,0,2,3,1
{DEE91E11-9734-4B29-9621-FD917D17B16E},Highest income and assets,27,53,,VIC,FALSE,FALSE,0,8,19,57,0,0,0,0,1,5
{CB89D979-C62B-4998-B60F-6B888C762312},Highest income and assets,11,53,Female,VIC,TRUE,TRUE,1,3,29,93,0,0,0,0,3,4
{09493665-3187-48C8-93D9-21B41A65C938},High income High assets,6,53,Female,VIC,FALSE,TRUE,10,17,10,32,0,0,1,0,2,5
{383C90E7-F651-44C8-8A66-87AA0F5C4BB3},High income Low assets,9,53,Female,ACT,TRUE,TRUE,0,7,39,119,0,0,1,1,4,2
{041BEF56-5B60-49EA-AB55-26091E9A98FC},Average income Average assets,11,53,Female,VIC,TRUE,FALSE,0,14,32,140,0,0,0,4,4,5
{B9ACDBFD-D3A5-4417-A1C2-7DBEB3436A5B},Unknown,17,53,,TAS,FALSE,FALSE,8,20,14,46,0,0,0,0,2,1
{A931CC46-20E5-4FE1-8364-EE39EB6AAFD7},Average income Average assets,14,53,Male,VIC,TRUE,TRUE,4,11,73,158,0,0,0,0,4,3
{D389109B-6063-4DE0-A02E-ABF07CDB81AA},Low income High assets,22,53,Male,SA,TRUE,TRUE,18,34,40,112,0,0,0,0,3,1
{89912682-7F98-4A41-B706-20A670FB41F1},Average income Average assets,20,53,Male,VIC,TRUE,TRUE,9,20,75,182,0,0,0,1,2,3
{2270859E-5D66-4B3D-B1DF-6D24A9B82336},Highest income and assets,21,53,Female,ACT,TRUE,FALSE,6,14,56,147,0,0,0,0,2,3
{AA496F52-56A5-44B7-BC2C-539ED380EFB5},Highest income and assets,27,53,Female,NSW,TRUE,TRUE,12,21,74,161,1,1,0,1,4,2
{B4095F16-7051-4014-930A-CE523A907D95},Unknown,20,53,Male,VIC,TRUE,TRUE,9,23,83,199,2,3,0,0,3,3
{8BB66A8D-53C2-4C34-9B8B-CF24D7AE7EFC},Average income Low assets,12,53,,VIC,TRUE,TRUE,0,11,35,117,0,0,0,2,4,5
{2662F1D7-7A43-4DCF-A144-E77BB0AEF1A9},Average income Average assets,15,53,Male,NSW,TRUE,TRUE,14,19,97,214,1,1,0,1,2,3
{8744F5CD-BC9C-4589-9E44-B5A645E69262},High income High assets,16,53,Male,NSW,TRUE,TRUE,15,35,84,212,0,0,0,1,1,4
{5E152A6A-C1A2-4202-9359-30BA6DD7D023},Highest income and assets,22,53,Female,NSW,TRUE,TRUE,0,9,48,160,0,0,0,0,1,2
{F012BA43-C611-4D06-8A44-B9E1E2BEA689},Highest income and assets,18,53,Female,NSW,TRUE,TRUE,10,27,72,178,0,0,0,2,1,1
{53574AFE-7656-45C3-8D47-6AF4EF509573},Average income Low assets,24,53,Female,QLD,TRUE,TRUE,1,19,50,144,0,0,0,1,2,5
{51CE3DD9-06F6-4DD1-B9F9-2F3DAC0EFF1E},Unknown,22,53,Male,VIC,TRUE,TRUE,9,28,107,230,0,0,0,0,3,4
{46562EA2-BBAB-4F02-8F14-6E6D0DCE784B},Highest income and assets,6,53,Male,VIC,TRUE,TRUE,11,17,92,170,1,1,0,1,1,3
{1BA8CA10-49F1-411E-A48B-4F50E0CEA528},Low income Low assets,5,53,Female,VIC,TRUE,TRUE,0,0,9,21,0,0,0,0,1,1
{EFD4B24C-C0AF-48B1-9C1F-EC111EAEBB06},High income High assets,25,53,Female,WA,FALSE,FALSE,8,16,11,35,0,0,0,0,3,3
{7C942412-17DB-48F1-A12D-2A02EA0975A3},Unknown,17,53,Female,WA,TRUE,TRUE,10,21,78,196,0,0,0,1,2,3
{6F31CD7C-C4B8-472B-9ECF-30778482184A},Low income Low assets,11,53,Female,VIC,TRUE,TRUE,14,35,85,232,0,1,0,0,4,3
{81959784-C7A2-47CB-AE24-5E9A43779A42},High income High assets,1,53,Female,NSW,TRUE,TRUE,10,10,53,53,2,2,0,1,3,3
{C770F6A8-0B6C-43C3-BE72-6913027D8123},Average income Average assets,32,53,Female,VIC,TRUE,TRUE,15,26,83,210,0,0,0,0,4,4
{943E3137-FAA2-4468-9C74-8FC8F1F74BEC},Highest income and assets,3,53,,QLD,FALSE,TRUE,6,9,11,16,0,0,0,1,4,4
{2FE82D2D-42A0-4F92-92BE-7CB670D37A0E},High income High assets,29,53,Male,NSW,TRUE,TRUE,14,47,83,246,3,10,0,1,3,2
{B61472D3-650A-4B8B-A768-250D7425182F},High income High assets,16,53,,QLD,TRUE,TRUE,13,41,63,176,0,0,0,0,3,4
{327B17A6-D491-44B0-89EB-75A0B468C75B},Highest income and assets,11,53,Female,VIC,TRUE,TRUE,12,25,45,97,2,2,0,1,4,2
{2A71DFD2-1544-4A86-AF47-CE27714E3CCE},High income High assets,6,53,Female,WA,TRUE,TRUE,9,15,69,180,1,2,0,0,1,2
{9C2AB683-FD21-4728-8F7A-5B6EA22792B9},Low income High assets,20,53,Female,NSW,TRUE,TRUE,14,25,93,235,0,0,0,1,3,1
{278640D1-8B4A-41FF-B16F-CA3D8856E4FA},,22,53,Male,NSW,TRUE,TRUE,18,26,35,131,1,1,0,6,4,5
{6DB91692-0686-48C5-9A6F-4C85980008AD},High income High assets,12,53,Male,VIC,TRUE,TRUE,4,11,34,94,2,2,0,0,4,4
{A5E88F24-1805-4442-97D3-1C1D35B9A8CF},Low income High assets,30,53,,VIC,FALSE,TRUE,4,15,11,43,0,0,0,0,1,1
{2D6B42FA-2911-46D9-B0CB-02938678F35A},Highest income and assets,9,53,Female,VIC,TRUE,TRUE,5,9,79,169,0,0,0,0,1,2
{619A018A-580E-43E6-BED0-E772DF1AF886},Highest income and assets,11,53,,VIC,TRUE,TRUE,13,25,57,139,0,1,0,1,2,3
{0D82FBA2-5D78-4324-962D-D70BEBC83C2D},High income Low assets,21,53,Female,SA,FALSE,FALSE,0,0,13,59,0,0,0,0,1,1
{A1C18B19-2D73-43EE-A654-5593577A6F9E},High income High assets,15,53,Male,VIC,TRUE,TRUE,12,19,57,119,1,1,0,0,4,4
{87E252C4-C45D-4CEA-9C26-B7FB388A7591},Highest income and assets,10,53,Male,VIC,TRUE,TRUE,10,26,85,199,0,0,0,1,3,2
{CCB79C3F-AFD4-4AC2-A648-FD5E5E318B7B},High income High assets,11,53,Female,VIC,TRUE,TRUE,12,36,74,188,0,0,0,1,3,4
{A08AFBF0-2C78-4BA7-AF2A-0732B406B79E},Average income Low assets,7,53,,VIC,TRUE,TRUE,3,17,39,139,0,2,0,0,3,5
{67B8B58D-F299-413E-A633-ED0A18E205E6},Low income High assets,10,53,Male,NSW,TRUE,TRUE,3,9,26,46,0,0,0,0,2,3
{B654F156-A588-48E9-867E-E0552E8EA362},High income High assets,10,53,,NSW,TRUE,TRUE,12,29,76,181,0,1,0,2,4,2
{AF2B010E-F785-492D-9F05-7F40FD13C18A},,15,53,Female,VIC,TRUE,TRUE,9,16,93,160,0,0,0,0,2,4
{2D2419B6-F9E6-4CDA-B709-D847B2218962},Highest income and assets,4,53,,WA,TRUE,TRUE,12,22,22,43,0,1,0,0,1,3
{4A2435FE-3B8A-46F2-B530-63F044EA84E3},High income Low assets,14,53,Female,VIC,FALSE,FALSE,5,13,8,25,0,0,0,0,3,3
{2C0DCC09-A162-4994-9B0F-1A32EAA876E1},Low income High assets,10,53,Female,NSW,TRUE,TRUE,8,21,24,138,1,2,0,2,1,2
{695C7AE5-E39B-4CF5-8A88-96274AC50062},Highest income and assets,25,53,Male,ACT,TRUE,TRUE,14,32,47,137,1,1,0,0,1,1
{6D7FED3E-488B-4877-BDD1-3D1935A432C2},Highest income and assets,15,53,Male,NSW,TRUE,TRUE,4,7,46,126,0,0,0,0,2,4
{7D10F990-6A75-4262-9492-8A13E6CEA145},Average income Average assets,1,53,,VIC,TRUE,TRUE,9,9,21,21,1,1,0,0,3,2
{A7FE69E0-4A6E-4B60-A34A-AD8231A0CA85},Unknown,21,53,Male,QLD,TRUE,TRUE,19,35,22,53,0,0,2,0,2,2
{52C87500-ADD6-4EF3-9DDF-E60B5FEC5820},Average income Average assets,32,53,Female,VIC,FALSE,TRUE,10,20,21,75,0,0,0,0,4,4
{62C058BB-EA8F-491A-9A89-16B61C7BEB4C},Low income Low assets,5,53,Female,NSW,FALSE,TRUE,5,11,7,35,0,0,0,0,2,3
{11E4CAFB-836E-413C-BD31-B6E20AE24F38},High income Low assets,18,53,Female,QLD,TRUE,TRUE,7,19,26,85,2,6,0,3,4,4
{95C3D203-8D8A-4AC0-9922-CB7A1B781349},Highest income and assets,19,53,Female,QLD,TRUE,TRUE,10,17,73,165,0,0,0,1,4,2
{8EBAE9E1-441F-483A-9B7C-60266C631E81},Highest income and assets,26,53,Male,VIC,TRUE,FALSE,8,21,77,206,0,0,0,0,3,1
{659CD1DF-DF48-4039-8DC8-A9FE32DEEEA6},Unknown,13,53,,NSW,TRUE,TRUE,0,1,28,62,0,0,0,1,1,5
{C285CDDA-4C05-44B8-B58D-D59F562A3911},Average income Average assets,4,53,,WA,TRUE,TRUE,6,9,45,82,0,0,0,0,1,4
{9F477390-3614-4599-9EB0-074B7741BD21},High income High assets,27,53,Female,WA,TRUE,TRUE,9,24,20,65,2,3,1,0,2,2
{00D117FC-15BD-48DF-A9BA-406D5D8F9E1F},Low income High assets,13,53,Female,WA,TRUE,TRUE,0,6,11,41,0,0,0,0,3,5
{F64ABAFA-895B-4A4D-A7B0-34278983D493},High income High assets,6,53,Female,WA,TRUE,TRUE,4,7,9,63,0,0,0,0,4,4
{C02C262E-D94B-4A56-A7D9-430D892429A8},Low income Low assets,15,53,Female,WA,TRUE,TRUE,7,16,68,203,0,1,0,0,4,5
{DC97B3C9-EEF8-4173-A9F7-02E082B7DD8B},High income High assets,35,53,,VIC,TRUE,TRUE,21,47,79,231,0,0,0,0,1,2
{1F4B5EF5-1444-4A3A-8B45-DE72C2604F6A},High income High assets,14,53,Female,QLD,TRUE,TRUE,5,14,17,52,0,0,0,1,3,1
{FA186A24-C04A-4C91-A02F-2550F4B1D83C},Low income Low assets,14,53,Male,NSW,TRUE,FALSE,6,10,8,13,0,0,1,0,4,5
